Order_ID,Order_Date,Segment,Region,City,Category,Sub_Category,Quantity,Sales,Discount,Profit,Shipping_Days
ORD-10179,2024-07-10,Home Office,South,Chennai,Office Supplies,Binders,1.0,121.25,0.05,15.7,7
ORD-10099,2023-10-31,Consumer,South,Chennai,Technology,Machines,6.0,5193.19,0.1,871.69,2
ORD-10757,2025-03-29,Home Office,East,Guwahati,Furniture,Bookcases,7.0,3473.75,0.2,180.61,2
ORD-10521,2024-07-17,Corporate,North,Jaipur,Furniture,Tables,2.0,359.56,0.1,28.06,5
ORD-10022,2023-07-02,Home Office,West,Pune,Office Supplies,Storage,4.0,864.43,0.2,49.63,1
ORD-10356,2023-09-02,Home Office,West,Surat,Furniture,Bookcases,2.0,314.71,0.4,-25.58,6
ORD-10733,2024-06-04,Consumer,West,Surat,Technology,Accessories,7.0,2470.95,0.15,322.04,1
ORD-10993,2023-12-15,Home Office,South,Chennai,Office Supplies,Paper,6.0,737.05,0.05,71.46,7
ORD-11128,2024-12-21,Consumer,East,Guwahati,Office Supplies,Paper,8.0,145.8,0.2,13.34,6
ORD-10611,2024-10-26,Consumer,South,Chennai,Office Supplies,Paper,7.0,1155.84,0.1,111.26,4
ORD-11035,2023-06-02,Corporate,East,Kolkata,Furniture,Bookcases,2.0,224.36,0.15,4.48,2
ORD-10340,2023-09-17,Home Office,North,Lucknow,Office Supplies,Binders,2.0,180.33,0.3,-8.66,1
ORD-10431,2023-10-15,Consumer,East,Patna,Furniture,Chairs,8.0,1030.5,0.2,-47.46,6
ORD-10806,2025-05-28,Corporate,North,Chandigarh,Technology,Accessories,5.0,4724.03,0.4,-233.61,6
ORD-10217,2024-01-13,Home Office,West,Surat,Furniture,Bookcases,8.0,1807.7,0.3,-98.81,3
ORD-10203,2025-02-27,Consumer,West,Ahmedabad,Office Supplies,Binders,6.0,1651.76,0.15,16.75,4
ORD-10936,2024-07-20,Consumer,West,Surat,Furniture,Tables,3.0,939.01,0.05,70.29,7
ORD-10953,2025-04-29,Corporate,South,Kochi,Office Supplies,Binders,6.0,1001.17,0.2,11.94,4
ORD-10093,2024-06-16,Home Office,North,Lucknow,Technology,Phones,6.0,2443.67,0.05,425.35,2
ORD-10823,2024-09-08,Consumer,South,Bengaluru,Office Supplies,Paper,6.0,591.13,0.05,78.25,2
ORD-10068,2024-09-04,Home Office,West,Ahmedabad,Office Supplies,Paper,5.0,370.66,0.1,29.93,4
ORD-10925,2023-01-06,Home Office,East,Patna,Technology,Phones,7.0,6440.05,0.3,-57.63,7
ORD-10284,2024-10-09,Home Office,North,Chandigarh,Office Supplies,Paper,5.0,684.16,0.05,103.56,1
ORD-10696,2023-02-25,Home Office,South,Hyderabad,Office Supplies,Storage,5.0,1133.39,0.2,140.32,3
ORD-10085,2023-06-16,Consumer,North,Jaipur,Office Supplies,Storage,5.0,226.4,0.3,-12.77,1
ORD-10434,2024-04-10,Consumer,West,Surat,Furniture,Tables,2.0,5286.72,0.15,-15.15,5
ORD-10820,2023-05-02,Consumer,South,Hyderabad,Technology,Machines,7.0,4177.68,0.05,519.05,3
ORD-10153,2023-06-08,Home Office,South,Bengaluru,Office Supplies,Art,4.0,789.41,0.0,137.78,4
ORD-10075,2024-11-05,Consumer,East,Bhubaneswar,Technology,Accessories,6.0,5200.11,0.1,505.82,1
ORD-11088,2024-05-08,Corporate,West,Pune,Office Supplies,Storage,5.0,297.13,0.0,46.12,1
ORD-10580,2023-06-30,Home Office,West,Pune,Furniture,Bookcases,2.0,1466.86,0.1,49.2,3
ORD-10446,2023-01-19,Corporate,South,Hyderabad,Office Supplies,Paper,3.0,186.35,0.1,19.57,1
ORD-10703,2023-02-24,Consumer,South,Chennai,Furniture,Tables,1.0,530.82,0.05,25.9,4
ORD-10188,2023-07-17,Corporate,West,Ahmedabad,Furniture,Bookcases,7.0,3937.34,0.05,447.29,2
ORD-10271,2025-03-01,Corporate,North,Delhi,Office Supplies,Paper,1.0,183.94,0.0,29.56,2
ORD-10236,2023-12-20,Consumer,East,Guwahati,Office Supplies,Paper,3.0,281.51,0.2,18.24,3
ORD-10487,2024-01-31,Consumer,North,Lucknow,Furniture,Chairs,6.0,948.59,0.05,101.16,2
ORD-11176,2023-06-09,Home Office,North,Delhi,Technology,Accessories,3.0,569.23,0.2,53.83,3
ORD-10559,2023-09-15,Consumer,North,Lucknow,Technology,Machines,,4099.06,0.1,359.18,2
ORD-10117,2024-06-08,Consumer,North,Delhi,Technology,Accessories,7.0,2357.43,0.15,205.56,3
ORD-10637,2023-04-04,Home Office,South,Bengaluru,Technology,Phones,3.0,648.01,0.0,138.17,4
ORD-11093,2023-10-17,Consumer,West,Ahmedabad,Office Supplies,Art,6.0,445.36,0.0,75.05,7
ORD-10750,2024-10-22,Consumer,South,Hyderabad,Office Supplies,Binders,5.0,493.33,0.2,12.19,1
ORD-10512,2023-12-20,Home Office,West,Surat,Office Supplies,Binders,3.0,261.05,0.15,19.72,1
ORD-10633,2024-02-25,Home Office,West,Mumbai,Technology,Accessories,3.0,1208.3,0.0,242.44,2
ORD-10809,2023-12-05,Home Office,East,Patna,Furniture,Bookcases,5.0,869.29,0.1,51.4,3
ORD-11032,2023-02-12,Consumer,East,Kolkata,Furniture,Tables,4.0,2565.43,0.1,200.85,5
ORD-10881,2023-01-04,Corporate,East,Patna,Furniture,Tables,5.0,2393.41,0.1,78.93,4
ORD-10126,2024-10-10,Consumer,East,Bhubaneswar,Office Supplies,Storage,3.0,42.49,0.15,2.99,2
ORD-10790,2023-07-29,Home Office,West,Mumbai,Technology,Phones,1.0,778.62,0.1,79.16,2
ORD-10116,2025-06-29,Consumer,East,Guwahati,Furniture,Chairs,4.0,656.94,0.1,23.35,5
ORD-10473,2023-04-24,Consumer,South,Kochi,Office Supplies,Art,4.0,160.33,0.1,18.51,5
ORD-10740,2025-06-12,Consumer,South,Kochi,Technology,Accessories,8.0,2009.12,0.1,307.45,7
ORD-11027,2024-10-22,Consumer,North,Delhi,Technology,Phones,6.0,4258.37,0.0,807.49,4
ORD-10057,2023-08-11,Home Office,South,Kochi,Furniture,Chairs,1.0,532.62,0.1,24.2,1
ORD-10603,2024-11-22,Corporate,West,Pune,Office Supplies,Storage,1.0,61.3,0.4,-10.7,6
ORD-10786,2023-01-18,Consumer,North,Delhi,Technology,Machines,7.0,1269.83,0.4,-173.19,1
ORD-11004,2024-04-20,Home Office,East,Patna,Office Supplies,Paper,2.0,361.83,0.0,61.58,7
ORD-10656,2023-12-12,Corporate,East,Guwahati,Office Supplies,Art,2.0,382.75,0.1,45.32,7
ORD-10933,2024-04-30,Consumer,West,Pune,Office Supplies,Binders,1.0,116.4,0.0,20.43,6
ORD-10952,2023-06-27,Corporate,South,Bengaluru,Office Supplies,Paper,3.0,444.57,0.15,14.41,1
ORD-10105,2024-10-18,Corporate,South,Chennai,Technology,Accessories,2.0,1158.5,0.4,-66.16,5
ORD-10635,2023-11-29,Consumer,North,Chandigarh,Technology,Accessories,5.0,2199.9,0.3,94.72,1
ORD-10369,2024-04-26,Corporate,West,Ahmedabad,Office Supplies,Paper,8.0,1580.55,0.0,272.65,7
ORD-10268,2024-08-10,Consumer,East,Bhubaneswar,Furniture,Tables,1.0,624.96,0.2,21.39,7
ORD-10655,2024-04-05,Consumer,East,Bhubaneswar,Office Supplies,Paper,5.0,738.88,0.0,134.19,7
ORD-10819,2024-04-20,Home Office,South,Hyderabad,Technology,Machines,2.0,1414.14,0.1,236.01,3
ORD-10822,2023-06-19,Corporate,South,Chennai,Office Supplies,Binders,5.0,1278.13,0.0,146.92,2
ORD-10046,2023-06-26,Consumer,South,Hyderabad,Office Supplies,Binders,1.0,79.7,0.4,-7.81,1
ORD-10349,2025-03-20,Corporate,North,Jaipur,Furniture,Bookcases,6.0,3544.74,0.3,-124.23,2
ORD-10773,2025-04-08,Home Office,West,Pune,Office Supplies,Paper,7.0,332.96,0.0,52.2,3
ORD-10195,2023-11-07,Corporate,North,Jaipur,Technology,Accessories,3.0,908.59,0.4,-114.8,7
ORD-10102,2024-07-08,Consumer,North,Chandigarh,Furniture,Bookcases,8.0,2775.43,0.15,-88.81,6
ORD-10004,2024-02-03,Home Office,South,Chennai,Office Supplies,Binders,8.0,1779.6,0.05,243.2,7
ORD-10619,2024-12-14,Home Office,West,Surat,Technology,Phones,7.0,3123.82,0.3,203.16,4
ORD-10571,2023-08-10,Home Office,West,Pune,Technology,Phones,2.0,1634.08,0.2,64.53,3
ORD-10052,2024-11-02,Consumer,East,Bhubaneswar,Furniture,Tables,7.0,4945.75,0.15,8.88,4
ORD-10263,2025-03-14,Corporate,West,Ahmedabad,Office Supplies,Storage,3.0,77.43,0.4,-7.2,3
ORD-11109,2025-02-04,Consumer,West,Ahmedabad,Office Supplies,Paper,3.0,440.84,0.0,71.1,6
ORD-10443,2025-01-21,Consumer,East,Patna,Technology,Phones,8.0,4640.63,0.0,892.82,7
ORD-11005,2023-08-28,Home Office,East,Patna,Technology,Machines,7.0,1033.91,0.0,198.51,1
ORD-10782,2024-03-22,Consumer,South,Hyderabad,Furniture,Tables,3.0,604.95,0.1,8.68,4
ORD-10837,2024-04-10,Home Office,North,Lucknow,Office Supplies,Binders,,232.33,0.2,-4.61,7
ORD-10875,2023-03-29,Corporate,North,Lucknow,Office Supplies,Art,1.0,137.35,0.2,4.21,6
ORD-10691,2023-10-27,Corporate,East,Patna,Office Supplies,Binders,2.0,231.73,0.0,23.91,2
ORD-10304,2025-06-18,Consumer,East,,Office Supplies,Storage,5.0,178.35,0.05,26.28,4
ORD-10341,2024-01-13,Consumer,North,Chandigarh,Furniture,Chairs,3.0,1915.41,0.1,110.56,4
ORD-11022,2023-09-30,Corporate,South,Bengaluru,Office Supplies,Storage,6.0,691.7,0.0,145.65,4
ORD-10313,2024-11-10,Consumer,East,Bhubaneswar,Office Supplies,Storage,8.0,1174.41,0.0,253.41,1
ORD-10149,2024-10-22,Consumer,West,Ahmedabad,Office Supplies,Art,4.0,461.84,0.1,64.92,6
ORD-10124,2023-06-09,Consumer,West,Pune,Technology,Phones,2.0,1463.92,0.4,-23.41,7
ORD-11079,2023-08-01,Home Office,South,Kochi,Technology,Phones,2.0,1367.66,0.0,261.35,4
ORD-10574,2023-03-30,Consumer,South,Bengaluru,Furniture,Chairs,6.0,2423.37,0.4,-195.4,7
ORD-10697,2023-01-14,Consumer,West,Pune,Furniture,Tables,1.0,532.22,0.1,-1.47,1
ORD-10664,2024-06-12,Corporate,South,Chennai,Office Supplies,Binders,6.0,592.33,0.1,51.86,6
ORD-10050,2023-07-18,Consumer,West,Mumbai,Furniture,Tables,7.0,2887.9,0.0,486.41,1
ORD-10726,2024-08-18,Corporate,West,Ahmedabad,Furniture,Bookcases,1.0,246.18,0.2,-3.91,4
ORD-10799,2023-11-07,Consumer,South,Hyderabad,Office Supplies,Paper,7.0,1383.3,0.1,186.85,5
ORD-10833,2023-03-21,Corporate,East,Guwahati,Technology,Machines,2.0,1112.61,0.05,156.28,2
ORD-10353,2024-06-18,Home Office,East,Bhubaneswar,Office Supplies,Art,3.0,286.41,0.15,21.04,5
ORD-11169,2024-09-24,Home Office,North,Jaipur,Office Supplies,Art,2.0,140.83,0.4,-20.81,7
ORD-10142,2023-01-22,Consumer,East,Bhubaneswar,Office Supplies,Paper,1.0,133.44,0.2,7.06,6
ORD-10470,2024-08-19,Home Office,North,Jaipur,Furniture,Chairs,1.0,371.53,0.3,-62.89,7
ORD-10653,2025-02-17,Corporate,North,Delhi,Furniture,Tables,4.0,808.38,0.0,44.61,3
ORD-10399,2023-02-15,Consumer,West,Pune,Furniture,Chairs,3.0,191.44,0.05,20.11,5
ORD-11036,2025-04-24,Home Office,East,Guwahati,Technology,Accessories,4.0,498.62,0.0,92.66,3
ORD-10946,2024-05-14,Consumer,West,Pune,Technology,Machines,7.0,3915.87,0.1,481.14,2
ORD-10320,2024-02-25,Home Office,South,Hyderabad,Office Supplies,Storage,2.0,369.66,0.05,62.25,1
ORD-10019,2024-11-02,Home Office,West,Pune,Office Supplies,Binders,5.0,3713.04,0.15,42.14,2
ORD-10684,2024-08-16,Home Office,North,Delhi,Office Supplies,Paper,8.0,455.87,0.4,-24.21,1
ORD-10035,2024-02-11,Home Office,North,Chandigarh,Office Supplies,Storage,1.0,209.1,0.4,-20.99,6
ORD-10824,2023-07-16,Consumer,North,Lucknow,Technology,Accessories,,2663.48,0.3,58.92,6
ORD-10505,2024-10-19,Corporate,East,Guwahati,Furniture,Chairs,6.0,2614.89,0.1,265.0,4
ORD-10827,2023-04-04,Consumer,East,Patna,Technology,Phones,6.0,4911.47,0.4,-174.31,5
ORD-11087,2023-10-15,Corporate,West,Mumbai,Technology,Accessories,4.0,2314.33,0.1,425.89,5
ORD-10407,2024-04-22,Home Office,North,Lucknow,Office Supplies,Storage,4.0,47.54,0.0,9.92,5
ORD-10817,2025-04-16,Home Office,East,Patna,Office Supplies,Binders,3.0,360.83,0.1,27.61,4
ORD-10866,2023-03-08,Corporate,South,Kochi,Technology,Phones,7.0,2429.03,0.1,324.65,1
ORD-10537,2024-05-25,Consumer,West,Mumbai,Technology,Phones,8.0,4952.53,0.0,879.97,4
ORD-10758,2023-06-30,Consumer,North,Lucknow,Technology,Phones,4.0,1815.23,0.15,241.5,6
ORD-11085,2023-02-04,Consumer,South,Chennai,Office Supplies,Storage,5.0,53.62,0.4,-6.48,6
ORD-10923,2024-06-10,Corporate,East,Bhubaneswar,Office Supplies,Paper,3.0,691.19,0.3,-15.6,5
ORD-10038,2024-09-04,Corporate,East,Bhubaneswar,Office Supplies,Paper,2.0,201.68,0.2,7.42,3
ORD-10175,2023-04-22,Home Office,West,Mumbai,Technology,Accessories,1.0,745.19,0.15,64.44,7
ORD-10245,2024-08-18,Consumer,South,Chennai,Office Supplies,Paper,2.0,238.47,0.3,3.56,2
ORD-10810,2023-02-11,Corporate,South,Kochi,Technology,Phones,7.0,4022.36,0.2,150.93,2
ORD-11101,2025-06-10,Consumer,West,Ahmedabad,Office Supplies,Art,3.0,433.02,0.0,73.94,4
ORD-11153,2023-12-02,Home Office,South,Kochi,Technology,Accessories,5.0,2635.99,0.05,451.87,2
ORD-10784,2024-12-13,Corporate,East,Bhubaneswar,Technology,Phones,8.0,4121.67,0.2,249.15,4
ORD-10101,2025-03-08,Consumer,North,Lucknow,Office Supplies,Binders,4.0,858.68,0.15,75.43,1
ORD-10489,2024-01-07,Corporate,South,Bengaluru,Office Supplies,Paper,8.0,292.52,0.0,52.35,1
ORD-10154,2023-06-04,Consumer,West,Ahmedabad,Office Supplies,Binders,8.0,1702.53,0.0,299.52,7
ORD-10638,2023-03-04,Home Office,East,Kolkata,Furniture,Tables,8.0,4413.99,0.0,326.67,5
ORD-10662,2023-11-15,Consumer,North,Jaipur,Office Supplies,Storage,1.0,161.7,0.3,-11.66,1
ORD-10853,2025-06-07,Corporate,East,Guwahati,Office Supplies,Art,2.0,452.82,0.1,56.29,5
ORD-10287,2023-08-23,Home Office,North,Delhi,Technology,Phones,5.0,1648.76,0.1,258.65,5
ORD-10625,2025-02-23,Consumer,South,Bengaluru,Technology,Accessories,4.0,2456.16,0.0,409.61,2
ORD-11143,2024-12-01,Consumer,West,Ahmedabad,Office Supplies,Storage,7.0,1446.02,0.15,75.07,3
ORD-10685,2023-10-07,Home Office,South,Kochi,Office Supplies,Binders,3.0,49.19,0.0,10.47,1
ORD-11033,2024-02-28,Corporate,East,Guwahati,Office Supplies,Binders,7.0,76.22,0.1,9.93,2
ORD-10902,2024-08-04,Consumer,North,Chandigarh,Furniture,Tables,8.0,2732.23,0.3,-99.96,7
ORD-10569,2023-09-28,Home Office,South,Hyderabad,Furniture,Bookcases,4.0,1917.24,0.4,-349.93,7
ORD-11160,2025-01-03,Consumer,North,Lucknow,Office Supplies,Paper,5.0,1096.65,0.1,127.72,2
ORD-10734,2024-04-17,Corporate,North,Jaipur,Office Supplies,Paper,3.0,665.04,,51.87,3
ORD-10792,2024-05-17,Consumer,North,Chandigarh,Office Supplies,Storage,4.0,336.33,0.0,56.83,4
ORD-10017,2023-07-04,Home Office,West,Ahmedabad,Technology,Phones,1.0,514.26,0.3,-28.06,3
ORD-10127,2024-08-06,Home Office,West,Surat,Office Supplies,Paper,5.0,477.19,0.15,50.1,1
ORD-10322,2024-02-11,Corporate,North,Chandigarh,Furniture,Bookcases,1.0,291.46,0.2,-4.15,1
ORD-10255,2025-04-20,Home Office,North,Delhi,Office Supplies,Art,6.0,1263.87,0.2,25.51,7
ORD-11189,2023-03-31,Home Office,East,Bhubaneswar,Technology,Accessories,3.0,1067.63,0.3,27.2,1
ORD-11196,2024-10-06,Home Office,West,Pune,Technology,Phones,6.0,1226.38,0.1,120.69,6
ORD-10190,2024-02-07,Home Office,South,Chennai,Technology,Phones,3.0,1904.46,0.3,2.48,4
ORD-10115,2023-08-02,Consumer,North,Jaipur,Office Supplies,Paper,7.0,299.77,0.1,38.74,6
ORD-11190,2024-07-08,Consumer,South,Bengaluru,Office Supplies,Art,8.0,1866.51,0.1,239.69,4
ORD-11002,2023-03-22,Consumer,South,Chennai,Office Supplies,Binders,2.0,560.48,0.1,32.22,3
ORD-10606,2023-07-23,Corporate,West,Surat,Furniture,Chairs,3.0,267.83,0.15,7.06,7
ORD-10180,2023-11-04,Home Office,West,Ahmedabad,Office Supplies,Paper,2.0,325.84,0.3,-1.78,3
ORD-10301,2025-03-23,Corporate,North,,Furniture,Bookcases,1.0,328.19,0.4,-7.43,1
ORD-10496,2023-11-03,Corporate,West,Surat,Technology,Accessories,7.0,4802.73,0.15,438.24,1
ORD-10348,2024-07-16,Home Office,West,Pune,Furniture,Bookcases,7.0,1501.69,0.2,0.81,3
ORD-11052,2024-12-23,Consumer,West,Surat,Office Supplies,Binders,5.0,393.41,0.0,74.12,5
ORD-11125,2023-01-03,Consumer,West,Pune,Furniture,Tables,4.0,714.24,0.05,57.77,4
ORD-10744,2023-06-15,Home Office,North,Jaipur,Technology,Machines,1.0,346.95,0.15,26.49,1
ORD-11098,2024-04-25,Consumer,North,Delhi,Office Supplies,Paper,7.0,351.82,0.15,19.56,4
ORD-10988,2024-03-22,Consumer,West,Mumbai,Office Supplies,Storage,7.0,299.92,0.15,36.88,5
ORD-10517,2025-02-27,Corporate,West,Ahmedabad,Furniture,Chairs,3.0,592.25,0.2,3.21,6
ORD-10372,2023-07-25,Consumer,East,Guwahati,Office Supplies,Storage,4.0,353.71,0.1,42.15,4
ORD-10045,2024-05-15,Corporate,West,Mumbai,Office Supplies,Art,7.0,125.16,0.0,25.51,6
ORD-10476,2024-08-19,Consumer,East,Bhubaneswar,Furniture,Bookcases,5.0,1842.48,0.0,238.51,7
ORD-10157,2024-06-30,Corporate,East,Patna,Office Supplies,Art,6.0,587.99,0.15,13.83,6
ORD-11063,2024-09-01,Consumer,North,Lucknow,Technology,Phones,1.0,165.33,0.05,31.82,3
ORD-10171,2024-08-18,Corporate,North,Delhi,Furniture,Tables,4.0,2550.64,0.2,-95.2,7
ORD-10016,2023-04-10,Consumer,East,Kolkata,Furniture,Chairs,3.0,1374.18,0.15,16.68,5
ORD-10511,2024-10-08,Corporate,South,Chennai,Technology,Phones,4.0,2355.88,0.05,349.52,4
ORD-10048,2025-05-12,Consumer,West,Mumbai,Technology,Accessories,2.0,669.51,0.2,57.53,4
ORD-10191,2024-01-09,Corporate,South,Hyderabad,Office Supplies,Storage,8.0,1033.09,0.15,81.08,4
ORD-10546,2023-06-05,Consumer,West,Mumbai,Technology,Phones,7.0,2879.42,0.0,627.01,6
ORD-10515,2023-02-06,Corporate,East,,Furniture,Tables,8.0,1163.44,0.05,131.95,7
ORD-11011,2025-06-14,Home Office,West,Ahmedabad,Office Supplies,Storage,7.0,1144.21,0.1,111.41,7
ORD-10970,2023-10-06,Home Office,West,Pune,Technology,Machines,2.0,792.8,0.2,34.09,4
ORD-10828,2023-09-29,Corporate,North,Delhi,Furniture,Chairs,7.0,1489.41,0.15,22.0,5
ORD-11018,2024-11-02,Consumer,North,Delhi,Technology,Accessories,4.0,517.98,0.1,61.95,3
ORD-10480,2025-03-10,Home Office,West,Mumbai,Furniture,Tables,1.0,157.47,0.3,-8.92,6
ORD-11145,2024-12-22,Home Office,North,Chandigarh,Furniture,Bookcases,4.0,1349.53,0.0,153.12,7
ORD-10283,2025-02-15,Home Office,West,Ahmedabad,Office Supplies,Paper,7.0,382.09,0.0,71.3,4
ORD-11046,2024-02-24,Consumer,North,Lucknow,Furniture,Tables,2.0,622.02,0.4,-40.94,5
ORD-10797,2024-04-20,Home Office,South,,Furniture,Tables,8.0,5121.83,0.15,99.71,3
ORD-10971,2023-07-29,Consumer,North,Delhi,Technology,Machines,3.0,1685.89,0.1,158.66,3
ORD-10225,2023-02-03,Consumer,South,Chennai,Office Supplies,Storage,7.0,663.96,0.0,117.13,5
ORD-10026,2024-02-18,Home Office,North,Delhi,Office Supplies,Storage,3.0,191.98,0.2,16.76,4
ORD-10282,2024-11-05,Corporate,North,Lucknow,Technology,Accessories,7.0,2029.9,0.05,289.51,1
ORD-11166,2024-08-31,Home Office,East,Bhubaneswar,Technology,Machines,8.0,5172.45,0.0,1200.37,1
ORD-10437,2025-06-21,Corporate,North,Lucknow,Furniture,Tables,3.0,1774.28,0.15,56.91,4
ORD-11199,2025-04-27,Consumer,East,Patna,Office Supplies,Binders,6.0,1170.19,0.2,70.11,5
ORD-10364,2024-12-24,Corporate,South,Chennai,Office Supplies,Paper,1.0,149.27,0.05,16.16,6
ORD-10229,2023-10-04,Corporate,West,Pune,Office Supplies,Paper,8.0,1507.85,0.15,151.21,2
ORD-10037,2024-10-19,Consumer,East,Bhubaneswar,Office Supplies,Art,7.0,923.61,0.4,-63.45,5
ORD-10669,2024-04-12,Home Office,West,Mumbai,Office Supplies,Art,3.0,166.38,0.3,3.77,7
ORD-10749,2023-11-04,Home Office,South,Bengaluru,Furniture,Tables,6.0,811.39,0.2,23.44,6
ORD-11197,2024-11-21,Consumer,West,Pune,Office Supplies,Art,7.0,1139.24,0.4,-165.24,2
ORD-10374,2025-04-04,Corporate,East,Guwahati,Furniture,Bookcases,1.0,203.33,0.2,-2.4,2
ORD-10469,2025-04-21,Consumer,West,Mumbai,Technology,Machines,2.0,451.99,0.4,-2.92,5
ORD-10882,2024-12-26,Home Office,East,Guwahati,Office Supplies,Art,8.0,943.42,0.15,30.15,3
ORD-11041,2023-11-18,Consumer,North,Chandigarh,Office Supplies,Art,8.0,535.81,0.05,77.31,7
ORD-11198,2024-09-08,Consumer,West,Surat,Furniture,Tables,4.0,1198.01,0.0,116.55,2
ORD-10687,2023-11-21,Consumer,East,Kolkata,Technology,Phones,7.0,777.58,0.2,108.44,6
ORD-10032,2023-05-08,Home Office,East,Bhubaneswar,Technology,Accessories,1.0,460.09,0.05,88.22,4
ORD-10639,2023-05-01,Corporate,West,Mumbai,Furniture,Chairs,2.0,605.18,0.0,121.16,7
ORD-11055,2023-10-18,Home Office,South,Kochi,Furniture,Bookcases,6.0,2282.62,0.2,52.64,3
ORD-10194,2024-11-23,Corporate,South,Kochi,Furniture,Tables,3.0,698.73,0.15,21.77,6
ORD-11122,2024-09-28,Home Office,East,Guwahati,Office Supplies,Art,8.0,1206.74,0.3,-66.19,5
ORD-10170,2024-04-18,Consumer,West,Mumbai,Technology,Phones,8.0,5219.26,0.1,347.12,2
ORD-10984,2024-11-28,Corporate,South,Hyderabad,Office Supplies,Storage,8.0,1741.85,0.0,351.92,7
ORD-10503,2024-09-11,Home Office,South,Hyderabad,Technology,Machines,3.0,2447.13,0.0,422.41,6
ORD-10915,2023-03-25,Corporate,East,Guwahati,Technology,Accessories,7.0,3973.3,0.0,757.89,1
ORD-11010,2024-02-04,Home Office,South,,Technology,Phones,2.0,153.94,0.15,11.65,3
ORD-11178,2025-03-20,Home Office,South,Bengaluru,Technology,Phones,3.0,1174.86,0.2,88.87,6
ORD-11163,2024-09-11,Home Office,North,Delhi,Office Supplies,Paper,3.0,678.85,0.0,149.3,5
ORD-10800,2023-10-19,Consumer,North,Chandigarh,Office Supplies,Storage,5.0,829.27,,165.31,4
ORD-10579,2024-02-16,Home Office,North,Delhi,Office Supplies,Storage,2.0,100.55,0.15,3.56,2
ORD-10160,2023-11-23,Home Office,North,Jaipur,Technology,Machines,7.0,2956.36,0.05,504.85,6
ORD-10680,2023-11-14,Home Office,South,Kochi,Technology,Accessories,4.0,2774.95,0.3,-159.52,7
ORD-10956,2024-03-14,Consumer,South,Kochi,Furniture,Chairs,2.0,1108.97,0.2,40.07,7
ORD-11147,2024-07-22,Home Office,North,Lucknow,Furniture,Bookcases,6.0,2991.49,0.05,185.27,7
ORD-10162,2023-12-24,Consumer,North,Lucknow,Furniture,Chairs,3.0,691.12,0.05,64.79,5
ORD-10821,2024-07-08,Consumer,East,Guwahati,Office Supplies,Storage,4.0,677.79,0.05,126.98,6
ORD-10705,2023-12-24,Corporate,East,Kolkata,Office Supplies,Storage,6.0,1318.15,0.1,139.86,1
ORD-11034,2023-07-11,Home Office,West,Pune,Office Supplies,Binders,5.0,785.39,0.1,95.55,3
ORD-10877,2025-01-29,Consumer,North,Lucknow,Office Supplies,Paper,8.0,1483.63,0.15,74.02,7
ORD-10895,2025-05-17,Home Office,East,Patna,Furniture,Bookcases,8.0,2322.37,0.3,-296.41,2
ORD-10913,2023-07-31,Consumer,South,Chennai,Technology,Machines,1.0,727.7,0.0,153.88,2
ORD-10523,2023-07-04,Home Office,West,Pune,Technology,Accessories,3.0,598.4,0.1,64.14,1
ORD-10152,2024-12-31,Corporate,East,Kolkata,Technology,Accessories,5.0,3253.33,0.4,-185.34,3
ORD-11083,2023-06-12,Corporate,South,Kochi,Furniture,Tables,8.0,4558.71,0.1,72.27,6
ORD-11031,2025-05-04,Home Office,North,Jaipur,Office Supplies,Paper,2.0,27.93,0.1,3.62,4
ORD-10509,2023-04-29,Home Office,East,Patna,Technology,Machines,7.0,1836.92,0.2,147.77,4
ORD-10111,2024-04-18,Corporate,East,Bhubaneswar,Office Supplies,Art,8.0,1159.38,0.15,130.97,5
ORD-10226,2024-12-29,Home Office,North,Delhi,Office Supplies,Binders,6.0,1026.76,0.0,184.57,5
ORD-11094,2023-01-17,Home Office,West,Ahmedabad,Technology,Accessories,8.0,4865.76,0.0,960.7,4
ORD-10851,2024-05-22,Consumer,East,Patna,Office Supplies,Binders,6.0,90.59,0.3,-4.44,2
ORD-10103,2024-08-22,Corporate,East,Kolkata,Furniture,Bookcases,2.0,1236.67,0.0,133.44,6
ORD-10421,2023-08-19,Corporate,North,Jaipur,Technology,Phones,5.0,1335.9,0.4,-19.27,2
ORD-10419,2024-09-01,Consumer,West,Surat,Office Supplies,Art,8.0,780.07,0.1,85.59,4
ORD-10967,2024-10-02,Consumer,North,Lucknow,Office Supplies,Art,6.0,609.27,0.2,4.2,1
ORD-10624,2023-08-29,Consumer,South,Chennai,Technology,Machines,4.0,532.63,0.1,76.29,4
ORD-10586,2024-10-15,Corporate,East,Bhubaneswar,Office Supplies,Paper,6.0,1458.28,0.05,247.29,5
ORD-11077,2023-04-16,Consumer,East,Kolkata,Furniture,Chairs,8.0,2486.88,0.3,-320.53,2
ORD-10919,2023-07-05,Consumer,West,Pune,Furniture,Tables,6.0,2118.46,0.3,29.89,2
ORD-10672,2024-04-23,Consumer,South,Bengaluru,Technology,Phones,1.0,255.76,0.4,-6.59,3
ORD-10119,2024-09-13,Home Office,West,Surat,Furniture,Chairs,4.0,1148.79,,56.08,6
ORD-10053,2024-03-20,Consumer,West,Ahmedabad,Furniture,Chairs,1.0,117.01,0.0,15.37,3
ORD-10151,2023-11-29,Home Office,West,Pune,Office Supplies,Binders,2.0,39.05,0.0,7.32,4
